X,Y,OBJECTID,site_name,feature_type_name,EASTING,NORTHING,asset_id_code,site_code,number_bins,bin_size
323224,669283,2490075,Easter Haugh,WS: Bottle Bank - Mixed,323224,669283,,7900908,1,360
323175.88,668402.390000001,2490076,Dreghorn Drive,WS: Bottle Bank - Mixed,323176,668402,,7900900,1,360
320572,669652,2490077,Clovenstone Gardens,WS: Bottle Bank - Mixed,320572,669652,,7900881,1,660
328222.79,668340.699999999,2490078,Lasswade Grove,WS: Bottle Bank - Mixed,328223,668341,,7900735,1,360
318724.32,673803.48,2490079,Stuart Square,WS: Bottle Bank - Mixed,318724,673803,,7900547,1,1280
319026,672390,2490080,South Gyle Gardens,WS: Bottle Bank - Mixed,319026,672390,,7900536,1,660
318956,672319,2490081,South Gyle Gardens,WS: Bottle Bank - Mixed,318956,672319,,7900536,1,660
318919,672352,2490082,South Gyle Gardens,WS: Bottle Bank - Mixed,318919,672352,,7900536,1,360
318655.44,674046.26,2490083,North Bughtlin Place,WS: Bottle Bank - Mixed,318655,674046,,7900479,1,360
318727.88,674250.74,2490084,North Bughtlin Brae,WS: Bottle Bank - Mixed,318728,674251,,7900476,1,660
319050.01,672785.23,2490085,Gylemuir Road,WS: Bottle Bank - Mixed,319050,672785,,7900452,1,360
319701.49,674125.65,2490086,Essendean Place,WS: Bottle Bank - Mixed,319701,674126,,7900431,1,660
319490.6,674022.810000001,2490087,Durar Drive,WS: Bottle Bank - Mixed,319491,674023,,7900429,1,360
319437.15,674010.720000001,2490088,Durar Drive,WS: Bottle Bank - Mixed,319437,674011,,7900429,1,360
319373.21,673996.880000001,2490089,Durar Drive,WS: Bottle Bank - Mixed,319373,673997,,7900429,1,360
319316.24,673988.85,2490090,Durar Drive,WS: Bottle Bank - Mixed,319316,673989,,7900429,1,360
319260.4,673965.439999999,2490091,Durar Drive,WS: Bottle Bank - Mixed,319260,673965,,7900429,1,360
319209.99,673966.060000001,2490092,Durar Drive,WS: Bottle Bank - Mixed,319210,673966,,7900429,1,360
319539.13,674032.65,2490093,Durar Drive,WS: Bottle Bank - Mixed,319539,674033,,7900429,1,360
319615,674152,2490094,Durar Drive,WS: Bottle Bank - Mixed,319615,674152,,7900429,1,360
318713.3,674074.800000001,2490095,Craigmount Brae,WS: Bottle Bank - Mixed,318713,674075,,7900389,1,360
319592.47,673971.65,2490096,Ardshiel Avenue,WS: Bottle Bank - Mixed,319592,673972,,7900312,1,360
326309.76,676805.92,2490097,Hamburgh Place,WS: Packaging,326310,676806,,7906584,2,1280
322708.04,671952.93,2490098,Gorgie Park Close,WS: Packaging,322708,671953,,7904753,1,240
322685.71,671957.34,2490099,Gorgie Park Close,WS: Packaging,322686,671957,,7904753,1,240
322722,671892,2490100,Gorgie Park Close,WS: Packaging,322722,671892,,7904753,1,360
322726,671933,2490101,Gorgie Park Close,WS: Packaging,322726,671933,,7904753,1,360
322711,671939,2490102,Gorgie Park Close,WS: Packaging,322711,671939,,7904753,1,360
322686,671924,2490103,Gorgie Park Close,WS: Packaging,322686,671924,,7904753,1,360
319749.15,674002.109999999,2490104,Alan Breck Gardens,WS: Packaging,319749,674002,,7904424,2,1280
319807.25,674017.720000001,2490105,Alan Breck Gardens,WS: Packaging,319807,674018,,7904424,2,1280
330376,674209,2490106,William Jameson Place,WS: Packaging,330376,674209,,7903933,1,360
330416.48,674179.140000001,2490107,William Jameson Place,WS: Packaging,330416,674179,,7903933,1,360
325830.7,676973.720000001,2490108,Annfield,WS: Packaging,325831,676974,,7903684,2,1280
318665.88,676491.32,2490109,Caddell's Row,WS: Packaging,318666,676491,,7903679,2,1280
330475.15,674094.810000001,2490110,Shrub Mount,WS: Packaging,330475,674095,,7903659,3,240
330463.24,674201.199999999,2490111,The Pottery,WS: Packaging,330463,674201,,7903658,2,360
330490.01,674075.98,2490112,Aitchison's Place,WS: Packaging,330490,674076,,7903656,3,240
325319.11,674949.76,2490113,Eyre Place,WS: Packaging,325319,674950,,7902510,1,1280
330541,674157,2490114,Spa Place,WS: Packaging,330541,674157,,7902452,1,360
330510.21,674131.869999999,2490115,Spa Place,WS: Packaging,330510,674132,,7902452,1,1280
325251.36,674892.93,2490116,Eyre Crescent,WS: Packaging,325251,674893,,7901779,1,1280
323663,677092,2490117,Granton Square,WS: Packaging,323663,677092,,7901431,1,1280
322262.53,675814.869999999,2490118,Ferry Road Avenue,WS: Bottle Bank - Mixed,322263,675815,,7901413,2,360
322379.28,675839.15,2490119,Ferry Road Avenue,WS: Packaging,322379,675839,,7901413,1,1280
322264.19,675813.289999999,2490120,Ferry Road Avenue,WS: Packaging,322264,675813,,7901413,1,1280
327239.49,676224.07,2490121,Queen Charlotte Street,WS: Packaging,327239,676224,,7901262,2,1280
326335.33,675809.77,2490122,Pilrig House Close,WS: Packaging,326335,675810,,7901240,2,1280
327439.68,676275.960000001,2490123,Elbe Street,WS: Packaging,327440,676276,,7901141,1,1280
327276,675681,2490124,Lochend Road,WS: Packaging,327276,675681,,7901202,2,1280
325896.87,676862.699999999,2490125,Hawthornvale,WS: Packaging,325897,676863,,7901164,2,1280
327599,676275,2490126,Fox Street,WS: Packaging,327599,676275,,7901150,1,1280
327444.53,676233.140000001,2490127,Elbe Street,WS: Packaging,327445,676233,,7901141,1,1280
326437.98,675346.199999999,2490128,Cambridge Avenue,WS: Packaging,326438,675346,,7901089,2,1280
326470.58,676016.52,2490129,Bangor Road,WS: Packaging,326471,676017,,7901060,1,1280
326629.71,676250.27,2490130,Bangor Road,WS: Packaging,326630,676250,,7901060,2,1100
323224,669283,2490131,Easter Haugh,WS: Packaging,323224,669283,,7900908,1,1280
323175.29,668400.960000001,2490132,Dreghorn Drive,WS: Packaging,323175,668401,,7900900,1,1280
320692,669424,2490133,Clovenstone Park,WS: Packaging,320692,669424,,7900882,1,1280
328234.08,668342.85,2490134,Lasswade Grove,WS: Packaging,328234,668343,,7900735,1,1280
318732.39,674247.98,2490135,North Bughtlin Brae,WS: Packaging,318732,674248,,7900476,3,1280
319704.66,674125.25,2490136,Essendean Place,WS: Packaging,319705,674125,,7900431,2,1280
319541.35,674035.289999999,2490137,Durar Drive,WS: Packaging,319541,674035,,7900429,2,1280
319615,674152,2490138,Durar Drive,WS: Packaging,319615,674152,,7900429,2,1280
318713.81,674074.789999999,2490139,Craigmount Brae,WS: Packaging,318714,674075,,7900389,1,1280
323113.35,675491.310000001,2490140,Kimmerghame Place,WS: Communal Bin,323113,675491,,7905673,8,1280
325119.03,671590.83,2490141,Whitehouse Loan,WS: Food Waste Communal,325119,671591,,7903406,1,500
322060,673491,2490142,Kinellan Road,WS: Packaging,322060,673491,,7902965,1,1280
322060,673491,2490143,Kinellan Road,WS: Bottle Bank - Mixed,322060,673491,,7902965,1,360
327648.32,669538.01,2490144,Mount Vernon Road,WS: Food Waste Communal,327648,669538,,7900783,1,240
330684,672531,2490145,Magdalene Gardens,WS: Bottle Bank - Mixed,330684,672531,,7902396,1,360
330684,672531,2490146,Magdalene Gardens,WS: Packaging,330684,672531,,7902396,2,1280
330684,672531,2490147,Magdalene Gardens,WS: Communal Bin,330684,672531,,7902396,4,1280
330690.97,672618.18,2490148,Magdalene Drive,WS: Bottle Bank - Mixed,330691,672618,,7902395,1,660
330690.75,672617.59,2490149,Magdalene Drive,WS: Food Waste Communal,330691,672618,,7902395,1,500
330691.3,672618.0,2490150,Magdalene Drive,WS: Packaging,330691,672618,,7902395,3,1280
326012.06,672779.52,2490151,Hope Park Square,WS: Packaging,326012,672780,,7904190,1,1280
329237.3,673159.09,2490152,Duddingston Mills,WS: Bottle Bank - Mixed,329237,673159,,7901754,1,360
329267,671607,2490153,Niddrie Farm Grove,WS: Bottle Bank - Mixed,329267,671607,,7902019,1,360
329134.12,673382.550000001,2490154,Northfield Farm Avenue,WS: Bottle Bank - Mixed,329134,673383,,7902045,1,360
318537,674718,2490155,Blackthorn Court,WS: Bottle Bank - Mixed,318537,674718,,7900328,1,360
312170.32,678421.439999999,2490156,Walker Drive,WS: Bottle Bank - Mixed,312170,678421,,7904864,1,360
312235.17,678370.029999999,2490157,Walker Drive,WS: Bottle Bank - Mixed,312235,678370,,7904864,1,360
326012.95,672780.73,2490158,Hope Park Square,WS: Bottle Bank - Mixed,326013,672781,,7904190,2,660
330884.86,673023.529999999,2490159,Hope Lane,WS: Bottle Bank - Mixed,330885,673024,,7903582,1,360
331992,673257,2490160,Milton Drive,WS: Bottle Bank - Mixed,331992,673257,,7902404,1,360
330518.4,672519.68,2490161,Magdalene Court,WS: Bottle Bank - Mixed,330518,672520,,7902394,1,360
327658.63,670313.91,2490162,Summertrees Court,WS: Bottle Bank - Mixed,327659,670314,,7902225,1,360
329015.37,673954.970000001,2490163,South Mellis Park,WS: Bottle Bank - Mixed,329015,673955,,7902185,1,360
329002.65,673975.560000001,2490164,South Mellis Park,WS: Bottle Bank - Mixed,329003,673976,,7902185,1,360
327519.28,670142.51,2490165,Robert Burns Drive,WS: Bottle Bank - Mixed,327519,670143,,7902142,1,360
327498.94,670146.119999999,2490166,Robert Burns Drive,WS: Bottle Bank - Mixed,327499,670146,,7902142,1,360
327463.47,670148.83,2490167,Robert Burns Drive,WS: Bottle Bank - Mixed,327463,670149,,7902142,1,360
327415.65,670149.539999999,2490168,Robert Burns Drive,WS: Bottle Bank - Mixed,327416,670150,,7902142,1,360
327369.67,670158.470000001,2490169,Robert Burns Drive,WS: Bottle Bank - Mixed,327370,670158,,7902142,1,360
327346.05,670179.810000001,2490170,Robert Burns Drive,WS: Bottle Bank - Mixed,327346,670180,,7902142,1,360
326599.21,671264.32,2490171,Macdowall Road,WS: Bottle Bank - Mixed,326599,671264,,7901940,1,660
328816.12,673074.869999999,2490172,Lady Nairne Place,WS: Bottle Bank - Mixed,328816,673075,,7901895,1,360
319088.87,674581.82,2490173,Parkgrove Loan,WS: Bottle Bank - Mixed,319089,674582,,7900500,1,360
311745.92,677981.220000001,2490174,Echline Drive,WS: Bottle Bank - Mixed,311746,677981,,7900266,1,360
319373.33,668467.800000001,2490175,Juniper Place,WS: Bottle Bank - Mixed,319373,668468,,7900119,1,660
319893,669575,2490176,Dumbeg Park,WS: Bottle Bank - Mixed,319893,669575,,7904652,1,660
319885,669615,2490177,Dumbeg Park,WS: Bottle Bank - Mixed,319885,669615,,7904652,2,360
326101.58,676375.93,2490178,Dudley Avenue South,WS: Bottle Bank - Mixed,326102,676376,,7901130,1,660
326142,675304,2490179,Dryden Gait,WS: Bottle Bank - Mixed,326142,675304,,7905233,2,660
326220,675220,2490180,Dryden Gait,WS: Bottle Bank - Mixed,326220,675220,,7905233,1,360
318935.77,674488.35,2490181,Craigmount Court,WS: Bottle Bank - Mixed,318936,674488,,7900390,1,360
320660,669358,2490182,Clovenstone Drive,WS: Bottle Bank - Mixed,320660,669358,,7900880,1,660
320548,669288,2490183,Clovenstone Drive,WS: Bottle Bank - Mixed,320548,669288,,7900880,1,660
320369.26,669298.42,2490184,Clovenstone Drive,WS: Bottle Bank - Mixed,320369,669298,,7900880,1,660
328197.94,669064.27,2490185,Carnbee Avenue,WS: Bottle Bank - Mixed,328198,669064,,7904573,2,360
318787.52,675861.84,2490186,Cargilfield View,WS: Bottle Bank - Mixed,318788,675862,,7905418,1,360
318783.54,675878.01,2490187,Cargilfield View,WS: Bottle Bank - Mixed,318784,675878,,7905418,1,360
330480.06,673812.300000001,2490188,Lee Crescent,WS: Bottle Bank - Mixed,330480,673812,,7902390,1,660
329678,672159,2490189,Bingham Medway,WS: Bottle Bank - Mixed,329678,672159,,7901638,1,360
326144.52,676819.75,2490190,Bathfield,WS: Bottle Bank - Mixed,326145,676820,,7903765,1,660
326100.33,676808.949999999,2490191,Bathfield,WS: Bottle Bank - Mixed,326100,676809,,7903765,1,660
326078.69,676805.029999999,2490192,Bathfield,WS: Bottle Bank - Mixed,326079,676805,,7903765,1,660
319711.45,675129.390000001,2490193,Barnton Park Avenue,WS: Bottle Bank - Mixed,319711,675129,,7900194,1,360
318515.9,675575.92,2490194,Barnton Avenue West,WS: Bottle Bank - Mixed,318516,675576,,7903743,1,360
329269.1,671590.65,2490195,Niddrie Farm Grove,WS: Packaging,329269,671591,,7902019,1,1280
325715.03,671253.279999999,2490196,South Oswald Road,WS: Packaging,325715,671253,,7902186,2,1280
325715.23,671253.710000001,2490197,South Oswald Road,WS: Bottle Bank - Mixed,325715,671254,,7902186,1,660
328673.82,672957.57,2490198,Meadowfield Gardens,WS: Bottle Bank - Mixed,328674,672958,,7901974,1,660
328673.87,672959.34,2490199,Meadowfield Gardens,WS: Packaging,328674,672959,,7901974,2,1100
318517.2,675575.449999999,2490200,Barnton Avenue West,WS: Paper Bank,318517,675575,,7903743,1,1280
312896.75,678473.390000001,2490201,Rose Lane,WS: Packaging,312897,678473,,7900291,1,1280
329882,672781,2490202,Southfield Loan,WS: Packaging,329882,672781,,7902192,1,1280
329134.05,673382.49,2490203,Northfield Farm Avenue,WS: Packaging,329134,673382,,7902045,1,1100
331983,673267,2490204,Milton Drive,WS: Packaging,331983,673267,,7902404,1,1280
330522.56,672518.5,2490205,Magdalene Court,WS: Packaging,330523,672518,,7902394,1,1100
319144.09,674602.279999999,2490206,Parkgrove Loan,WS: Packaging,319144,674602,,7900500,1,1280
319090.29,674597.83,2490207,Parkgrove Loan,WS: Packaging,319090,674598,,7900500,1,1280
326598.53,671265.23,2490208,Macdowall Road,WS: Packaging,326599,671265,,7901940,1,1280
326549,671242,2490209,Macdowall Road,WS: Packaging,326549,671242,,7901940,1,1280
327656.53,670311.800000001,2490210,Summertrees Court,WS: Packaging,327657,670312,,7902225,2,360
327521.43,670142.76,2490211,Robert Burns Drive,WS: Packaging,327521,670143,,7902142,2,1280
327484.79,670145.050000001,2490212,Robert Burns Drive,WS: Packaging,327485,670145,,7902142,3,1280
327461.01,670148.99,2490213,Robert Burns Drive,WS: Packaging,327461,670149,,7902142,2,1280
327413.66,670149.710000001,2490214,Robert Burns Drive,WS: Packaging,327414,670150,,7902142,2,1280
327371.46,670159.65,2490215,Robert Burns Drive,WS: Packaging,327371,670160,,7902142,2,1280
327347.03,670179.060000001,2490216,Robert Burns Drive,WS: Packaging,327347,670179,,7902142,1,1280
325785.69,671364.039999999,2490217,Oswald Road,WS: Packaging,325786,671364,,7902071,1,940
325798,671358,2490218,Oswald Road,WS: Bottle Bank - Mixed,325798,671358,,7902071,1,360
328816.24,673076.65,2490219,Lady Nairne Place,WS: Packaging,328816,673077,,7901895,2,1280
328944.98,673156.060000001,2490220,Lady Nairne Crescent,WS: Packaging,328945,673156,,7901892,1,1100
319371.46,668468.279999999,2490221,Juniper Place,WS: Packaging,319371,668468,,7900119,2,1280
330885.18,673024.300000001,2490222,Hope Lane,WS: Packaging,330885,673024,,7903582,1,1280
330172.72,674409.050000001,2490223,Hillcoat Loan,WS: Packaging,330173,674409,,7902380,2,360
330155.56,671440.380000001,2490224,Great Carleton Square,WS: Packaging,330156,671440,,7904391,1,1280
311749.23,677983.939999999,2490225,Echline Drive,WS: Packaging,311749,677984,,7900266,1,1280
319905,669567,2490226,Dumbeg Park,WS: Packaging,319905,669567,,7904652,1,1280
319893,669575,2490227,Dumbeg Park,WS: Packaging,319893,669575,,7904652,2,1280
319882,669581,2490228,Dumbeg Park,WS: Packaging,319882,669581,,7904652,1,1280
319871,669589,2490229,Dumbeg Park,WS: Packaging,319871,669589,,7904652,1,1280
319885,669615,2490230,Dumbeg Park,WS: Packaging,319885,669615,,7904652,2,1280
319849,669596,2490231,Dumbeg Park,WS: Packaging,319849,669596,,7904652,1,1280
329238.37,673111.289999999,2490232,Duddingston Road,WS: Packaging,329238,673111,,7903630,1,1280
329237.3,673159.09,2490233,Duddingston Mills,WS: Packaging,329237,673159,,7901754,1,1100
321546.97,669155.74,2490234,Dell Road,WS: Packaging,321547,669156,,7900897,1,1280
326142.26,675300.529999999,2490235,Dryden Gait,WS: Packaging,326142,675301,,7905233,2,1280
319646.53,668905.58,2490236,Baberton Avenue,WS: Paper Bank,319647,668906,,7900036,1,1280
318934.65,674487.949999999,2490237,Craigmount Court,WS: Packaging,318935,674488,,7900390,1,1280
320680,669372,2490238,Clovenstone Drive,WS: Packaging,320680,669372,,7900880,1,1100
320660,669358,2490239,Clovenstone Drive,WS: Packaging,320660,669358,,7900880,1,1100
320620,669335,2490240,Clovenstone Drive,WS: Packaging,320620,669335,,7900880,1,1100
320602,669323,2490241,Clovenstone Drive,WS: Packaging,320602,669323,,7900880,1,1100
320585,669313,2490242,Clovenstone Drive,WS: Packaging,320585,669313,,7900880,1,1100
320548,669288,2490243,Clovenstone Drive,WS: Packaging,320548,669288,,7900880,1,1100
320523,669277,2490244,Clovenstone Drive,WS: Packaging,320523,669277,,7900880,1,1280
320371.91,669296.93,2490245,Clovenstone Drive,WS: Packaging,320372,669297,,7900880,2,1280
318537,674718,2490246,Blackthorn Court,WS: Packaging,318537,674718,,7900328,1,1280
329678,672159,2490247,Bingham Medway,WS: Packaging,329678,672159,,7901638,1,1280
326099.58,676809.359999999,2490248,Bathfield,WS: Packaging,326100,676809,,7903765,2,1280
326077.18,676803.93,2490249,Bathfield,WS: Packaging,326077,676804,,7903765,1,1280
328893.54,671637.35,2490250,Niddrie Mains Road,WS: Communal Bin,328894,671637,,7902021,1,1100
328830.78,671640.380000001,2490251,Niddrie Mains Road,WS: Communal Bin,328831,671640,,7902021,1,1100
319716.96,675126.73,2490252,Barnton Park Avenue,WS: Packaging,319717,675127,,7900194,1,1280
323376.35,672586.689999999,2490253,Murieston Place,WS: Packaging,323376,672587,,7903076,2,1280
324842.34,668545.07,2490254,Fairfield Gardens,WS: Bottle Bank - Mixed,324842,668545,,7905890,1,360
324843.26,668546.01,2490255,Fairfield Gardens,WS: Packaging,324843,668546,,7905890,2,1280
324843.8,668543.039999999,2490256,Fairfield Gardens,WS: Food Waste Communal,324844,668543,,7905890,1,240
324842.99,668546.4,2490257,Fairfield Gardens,WS: Communal Bin,324843,668546,,7905890,3,1280
326747.37,674287.48,2490258,Carlton Terrace Lane,WS: Side Loading Communal,326747,674287,,7901691,1,1800
327353.28,676747.41,2490259,Stevedore Place,WS: Food Waste Communal,327353,676747,,7905900,1,240
327353.76,676747.039999999,2490260,Stevedore Place,WS: Packaging,327354,676747,,7905900,2,1280
327354.01,676746.49,2490261,Stevedore Place,WS: Communal Bin,327354,676746,,7905900,2,1280
331712.07,673029.82,2490262,Milton Road East,WS: Bottle Bank - Mixed,331712,673030,,7902411,1,1280
323694.65,672993.34,2490263,Easter Dalry Place,WS: Communal Bin,323695,672993,,7904931,4,1100
323716.93,673011.26,2490264,Easter Dalry Place,WS: Communal Bin,323717,673011,,7904931,2,1100
322214.19,674545.119999999,2490265,Maidencraig Crescent,WS: Packaging,322214,674545,,7903023,1,1280
322327,671885,2490266,Gorgie Road,WS: Packaging,322327,671885,,7902864,1,1280
330307,671818,2490267,Niddrie Mill Terrace,WS: Communal Bin,330307,671818,,7902427,1,1280
326351.96,676686.93,2490268,Argyle Street,WS: Packaging,326352,676687,,7901049,1,1280
326352.13,676686.99,2490269,Argyle Street,WS: Bottle Bank - Mixed,326352,676687,,7901049,1,660
325457,676979,2490270,Andrew Wood Court,WS: Packaging,325457,676979,,7901047,1,1280
325457,676978,2490271,Andrew Wood Court,WS: Bottle Bank - Mixed,325457,676978,,7901047,1,360
322026.98,673710.189999999,2490272,Murrayfield Road,WS: Communal Bin,322027,673710,,7903086,2,660
328196.16,675830.0,2490273,Pirniefield Place,WS: Packaging,328196,675830,,7901245,1,1280
327240.25,675738.380000001,2490274,Duke Street,WS: Food Waste Communal,327240,675738,,7901137,1,240
322161.13,674469.710000001,2490275,Marischal Place,WS: Packaging,322161,674470,,7906536,1,1280
325109.57,672308.800000001,2490276,Marchmont Street,WS: Packaging,325110,672309,,7901948,1,1280
325654.51,672482.960000001,2490277,Argyle Park Terrace,WS: Bottle Bank - Mixed,325655,672483,,7901624,1,660
325114,672400,2490278,Warrender Park Terrace,WS: Bottle Bank - Mixed,325114,672400,,7902257,1,660
325061.85,672009.32,2490279,Thirlestane Road,WS: Bottle Bank - Mixed,325062,672009,,7902236,1,660
